first_order_month,months_since,cohort_city,n_active,n_cohort,retention_pct
2018-04-01,0,pirapora,1,1,1
2018-04-01,0,piraquara,1,1,1
2018-04-01,0,pirassununga,1,1,1
2018-04-01,0,piratininga,1,1,1
2018-04-01,0,piripiri,1,1,1
2018-04-01,0,pitanga,1,1,1
2018-04-01,0,pitangueiras,1,1,1
2018-04-01,0,pitangui,3,3,1
2018-04-01,0,piuma,1,1,1
2018-04-01,0,piumhii,2,2,1
2018-04-01,0,placas,1,1,1
2018-04-01,0,planalto,1,1,1
2018-04-01,0,poa,5,5,1
2018-04-01,0,poco fundo,1,1,1
2018-04-01,0,pocos de caldas,5,5,1
2018-04-01,0,pombal,1,1,1
2018-04-01,0,pomerode,1,1,1
2018-04-01,0,ponta grossa,14,14,1
2018-04-01,0,pontal,1,1,1
2018-04-01,0,ponte nova,1,1,1
2018-04-01,0,pontes e lacerda,1,1,1
2018-04-01,0,porangatu,1,1,1
2018-04-01,0,portao,2,2,1
2018-04-01,0,porto alegre,87,87,1
2018-04-01,0,porto ferreira,3,3,1
2018-04-01,0,porto uniao,1,1,1
2018-04-01,0,porto velho,5,5,1
2018-04-01,0,porto xavier,1,1,1
2018-04-01,0,posse,2,2,1
2018-04-01,0,pote,1,1,1
2018-04-01,0,pouso alegre,5,5,1
2018-04-01,0,pouso alto,1,1,1
2018-04-01,0,pradopolis,1,1,1
2018-04-01,0,praia grande,21,21,1
2018-04-01,0,prata,1,1,1
2018-04-01,0,presidente dutra,1,1,1
2018-04-01,0,presidente epitacio,2,2,1
2018-04-01,0,presidente janio quadros,1,1,1
2018-04-01,0,presidente kubitschek,2,2,1
2018-04-01,0,presidente olegario,2,2,1
2018-04-01,0,presidente prudente,11,11,1
2018-04-01,0,presidente tancredo neves,1,1,1
2018-04-01,0,primavera,4,4,1
2018-04-01,0,primavera do leste,4,4,1
2018-04-01,0,promissao,2,2,1
2018-04-01,0,putinga,1,1,1
2018-04-01,0,quadra,2,2,1
2018-04-01,0,quata,1,1,1
2018-04-01,0,quatigua,1,1,1
2018-04-01,0,quatro barras,3,3,1
2018-04-01,0,queimados,5,5,1
2018-04-01,0,quilombo,1,1,1
2018-04-01,0,quinta do sol,1,1,1
2018-04-01,0,quirinopolis,1,1,1
2018-04-01,0,quissama,1,1,1
2018-04-01,0,quitandinha,1,1,1
2018-04-01,0,quixeramobim,2,2,1
2018-04-01,0,rafard,1,1,1
2018-04-01,0,rancharia,1,1,1
2018-04-01,0,raposos,1,1,1
2018-04-01,0,realeza,1,1,1
2018-04-01,0,recife,44,44,1
2018-04-01,0,redencao,1,1,1
2018-04-01,0,regente feijo,2,2,1
2018-04-01,0,registro,4,4,1
2018-04-01,0,resende,7,7,1
2018-04-01,0,reserva,1,1,1
2018-04-01,0,resplendor,1,1,1
2018-04-01,0,ribas do rio pardo,1,1,1
2018-04-01,0,ribeira,1,1,1
2018-04-01,0,ribeirao,1,1,1
2018-04-01,0,ribeirao das neves,6,6,1
2018-04-01,0,ribeirao do pinhal,1,1,1
2018-04-01,0,ribeirao pires,7,7,1
2018-04-01,0,ribeirao preto,28,28,1
2018-04-01,0,ribeiraozinho,1,1,1
2018-04-01,0,rifaina,1,1,1
2018-04-01,0,rio bananal,1,1,1
2018-04-01,0,rio bonito,2,2,1
2018-04-01,0,rio bonito do iguacu,1,1,1
2018-04-01,0,rio branco,2,2,1
2018-04-01,0,rio branco do sul,1,1,1
2018-04-01,0,rio brilhante,1,1,1
2018-04-01,0,rio casca,1,1,1
2018-04-01,0,rio claro,5,5,1
2018-04-01,0,rio das antas,1,1,1
2018-04-01,0,rio das ostras,9,9,1
2018-04-01,0,rio de janeiro,389,389,1
2018-04-01,0,rio do oeste,1,1,1
2018-04-01,0,rio do sul,4,4,1
2018-04-01,0,rio grande,3,3,1
2018-04-01,0,rio grande da serra,3,3,1
2018-04-01,0,rio largo,1,1,1
2018-04-01,0,rio manso,1,1,1
2018-04-01,0,rio pardo de minas,1,1,1
2018-04-01,0,rio preto,1,1,1
2018-04-01,0,rio verde,4,4,1
2018-04-01,0,riolandia,1,1,1
2018-04-01,0,rolandia,2,2,1
2018-04-01,0,rolim de moura,1,1,1
2018-04-01,0,romaria,1,1,1
2018-04-01,0,ronda alta,1,1,1
2018-04-01,0,rondonopolis,4,4,1
2018-04-01,0,roque gonzales,1,1,1
2018-04-01,0,rosario do ivai,1,1,1
2018-04-01,0,rubim,1,1,1
2018-04-01,0,ruy barbosa,1,1,1
2018-04-01,0,sabara,6,6,1
2018-04-01,0,sabinopolis,1,1,1
2018-04-01,0,saboeiro,1,1,1
2018-04-01,0,sales oliveira,1,1,1
2018-04-01,0,salesopolis,2,2,1
2018-04-01,0,salgueiro,2,2,1
2018-04-01,0,salinas,2,2,1
2018-04-01,0,salto,9,9,1
2018-04-01,0,salto veloso,2,2,1
2018-04-01,0,salvador,95,95,1
2018-04-01,0,santa adelia,1,1,1
2018-04-01,0,santa barbara d'oeste,11,11,1
2018-04-01,0,santa branca,1,1,1
2018-04-01,0,santa cruz da conceicao,1,1,1
2018-04-01,0,santa cruz das palmeiras,1,1,1
2018-04-01,0,santa cruz do capibaribe,1,1,1
2018-04-01,0,santa cruz do rio pardo,1,1,1
2018-04-01,0,santa cruz do sul,4,4,1
2018-04-01,0,santa helena,1,1,1
2018-04-01,0,santa isabel,3,3,1
2018-04-01,0,santa lucia,2,2,1
2018-04-01,0,santa luzia,7,7,1
2018-04-01,0,santa margarida,1,1,1
2018-04-01,0,santa maria,12,12,1
2018-04-01,0,santa maria da boa vista,1,1,1
2018-04-01,0,santa maria de jetiba,1,1,1
2018-04-01,0,santa rita do araguaia,1,1,1
2018-04-01,0,santa rita do passa quatro,2,2,1
2018-04-01,0,santa rita do sapucai,2,2,1
2018-04-01,0,santa rosa,4,4,1
2018-04-01,0,santa rosa de viterbo,1,1,1
2018-04-01,0,santa teresa,1,1,1
2018-04-01,0,santa tereza do oeste,2,2,1
2018-04-01,0,santa vitoria do palmar,2,2,1
2018-04-01,0,santana da vargem,1,1,1
2018-04-01,0,santana de parnaiba,10,10,1
2018-04-01,0,santana do jacare,1,1,1
2018-04-01,0,santana do paraiso,2,2,1
2018-04-01,0,santana dos montes,1,1,1
2018-04-01,0,santiago,3,3,1
2018-04-01,0,santo amaro de campos,2,2,1
2018-04-01,0,santo andre,46,46,1
2018-04-01,0,santo angelo,2,2,1
2018-04-01,0,santo antonio da platina,1,1,1
2018-04-01,0,santo antonio de jesus,3,3,1
2018-04-01,0,santo antonio de posse,1,1,1
2018-04-01,0,santo antonio do amparo,1,1,1
2018-04-01,0,santo antonio do jacinto,1,1,1
2018-04-01,0,santo antonio do leverger,1,1,1
2018-04-01,0,santo antonio do rio abaixo,1,1,1
2018-04-01,0,santo antonio do sudoeste,1,1,1
2018-04-01,0,santo augusto,1,1,1
2018-04-01,0,santos,41,41,1
2018-04-01,0,sao bento do sul,2,2,1
2018-04-01,0,sao bernardo do campo,74,74,1
2018-04-01,0,sao caetano do sul,26,26,1
2018-04-01,0,sao carlos,19,19,1
2018-04-01,0,sao clemente,1,1,1
2018-04-01,0,sao domingos do araguaia,1,1,1
2018-04-01,0,sao felix do xingu,1,1,1
2018-04-01,0,sao fidelis,1,1,1
2018-04-01,0,sao francisco de itabapoana,1,1,1
2018-04-01,0,sao francisco do brejao,1,1,1
2018-04-01,0,sao gabriel,2,2,1
2018-04-01,0,sao goncalo,27,27,1
2018-04-01,0,sao goncalo do abaete,1,1,1
2018-04-01,0,sao goncalo do amarante,1,1,1
2018-04-01,0,sao goncalo do rio preto,1,1,1
2018-04-01,0,sao goncalo do sapucai,1,1,1
2018-04-01,0,sao gotardo,1,1,1
2018-04-01,0,sao jeronimo,1,1,1
2018-04-01,0,sao joao da barra,2,2,1
2018-04-01,0,sao joao da boa vista,6,6,1
2018-04-01,0,sao joao das missoes,1,1,1
2018-04-01,0,sao joao de meriti,8,8,1
2018-04-01,0,sao joao de pirabas,1,1,1
2018-04-01,0,sao joao del rei,6,6,1
2018-04-01,0,sao joao do piaui,1,1,1
2018-04-01,0,sao joao do triunfo,2,2,1
2018-04-01,0,sao joao dos patos,1,1,1
2018-04-01,0,sao joao evangelista,1,1,1
2018-04-01,0,sao joaquim,1,1,1
2018-04-01,0,sao joaquim da barra,1,1,1
2018-04-01,0,sao jose,10,10,1
2018-04-01,0,sao jose da bela vista,1,1,1
2018-04-01,0,sao jose de ribamar,1,1,1
2018-04-01,0,sao jose de uba,1,1,1
2018-04-01,0,sao jose do calcado,1,1,1
2018-04-01,0,sao jose do norte,2,2,1
2018-04-01,0,sao jose do piaui,1,1,1
2018-04-01,0,sao jose do rio pardo,4,4,1
2018-04-01,0,sao jose do rio preto,38,38,1
2018-04-01,0,sao jose do vale do rio preto,2,2,1
2018-04-01,0,sao jose dos campos,46,46,1
2018-04-01,0,sao jose dos pinhais,11,11,1
2018-04-01,0,sao leopoldo,5,5,1
2018-04-01,0,sao lourenco,2,2,1
2018-04-01,0,sao lourenco da mata,1,1,1
2018-04-01,0,sao lourenco da serra,3,3,1
2018-04-01,0,sao lourenco do oeste,1,1,1
2018-04-01,0,sao lourenco do sul,2,2,1
2018-04-01,0,sao luis,28,28,1
2018-04-01,0,sao luis do curu,2,2,1
2018-04-01,0,sao luiz gonzaga,3,3,1
2018-04-01,0,sao manuel,1,1,1
2018-04-01,0,sao marcos,1,1,1
2018-04-01,0,sao mateus,2,2,1
2018-04-01,0,sao mateus de minas,1,1,1
2018-04-01,0,sao miguel arcanjo,1,1,1
2018-04-01,0,sao miguel do iguacu,1,1,1
2018-04-01,0,sao miguel do oeste,3,3,1
2018-04-01,0,sao paulo,1097,1097,1
2018-04-01,0,sao pedro,1,1,1
2018-04-01,0,sao pedro da aldeia,3,3,1
2018-04-01,0,sao pedro da uniao,1,1,1
2018-04-01,0,sao raimundo nonato,1,1,1
2018-04-01,0,sao roque,7,7,1
2018-04-01,0,sao roque de minas,1,1,1
2018-04-01,0,sao sebastiao do cai,2,2,1
2018-04-01,0,sao sebastiao do paraiso,5,5,1
2018-04-01,0,sao sepe,1,1,1
2018-04-01,0,sao tiago,1,1,1
2018-04-01,0,sao vicente,13,13,1
2018-04-01,0,sapezal,1,1,1
2018-04-01,0,sapiranga,1,1,1
2018-04-01,0,sapucaia do sul,5,5,1
2018-04-01,0,saquarema,5,5,1
2018-04-01,0,sarandi,1,1,1
2018-04-01,0,sarzedo,1,1,1
2018-04-01,0,saudade do iguacu,1,1,1
2018-04-01,0,schroeder,1,1,1
2018-04-01,0,seabra,1,1,1
2018-04-01,0,seara,1,1,1
2018-04-01,0,senador canedo,1,1,1
2018-04-01,0,senhor do bonfim,2,2,1
2018-04-01,0,sericita,1,1,1
2018-04-01,0,seropedica,2,2,1
2018-04-01,0,serra,16,16,1
2018-04-01,0,serra bonita,1,1,1
2018-04-01,0,serra dos aimores,2,2,1
2018-04-01,0,serra talhada,1,1,1
2018-04-01,0,sertaozinho,5,5,1
2018-04-01,0,sete lagoas,8,8,1
2018-04-01,0,severiano melo,1,1,1
2018-04-01,0,severinia,1,1,1
2018-04-01,0,sidrolandia,1,1,1
2018-04-01,0,silva jardim,1,1,1
2018-04-01,0,simoes filho,4,4,1
2018-04-01,0,simolandia,1,1,1
2018-04-01,0,simonesia,2,2,1
2018-04-01,0,sinop,2,2,1
2018-04-01,0,siqueira campos,1,1,1
2018-04-01,0,sobral,2,2,1
2018-04-01,0,socorro,3,3,1
2018-04-01,0,sorocaba,42,42,1
2018-04-01,0,sorriso,1,1,1
2018-04-01,0,sud mennucci,1,1,1
2018-04-01,0,sumare,10,10,1
2018-04-01,0,sumidouro,2,2,1
2018-04-01,0,suzano,9,9,1
2018-04-01,0,tabatinga,1,1,1
2018-04-01,0,taboao da serra,20,20,1
2018-04-01,0,taio,1,1,1
2018-04-01,0,tangara da serra,1,1,1
2018-04-01,0,tangua,1,1,1
2018-04-01,0,tanque novo,1,1,1
2018-04-01,0,taquara,1,1,1
2018-04-01,0,taquari,1,1,1
2018-04-01,0,taquaritinga,4,4,1
2018-04-01,0,taquaritinga do norte,1,1,1
2018-04-01,0,taruma,2,2,1
2018-04-01,0,tatui,6,6,1
2018-04-01,0,taubate,13,13,1
2018-04-01,0,teixeira de freitas,4,4,1
2018-04-01,0,tenente portela,1,1,1
2018-04-01,0,teodoro sampaio,1,1,1
2018-04-01,0,teofilo otoni,8,8,1
2018-04-01,0,teresina,24,24,1
2018-04-01,0,teresopolis,8,8,1
2018-04-01,0,terra rica,1,1,1
2018-04-01,0,teutonia,1,1,1
2018-04-01,0,tiangua,1,1,1
2018-04-01,0,tibagi,1,1,1
2018-04-01,0,tiete,2,2,1
2018-04-01,0,tijucas,1,1,1
2018-04-01,0,timburi,1,1,1
2018-04-01,0,timon,1,1,1
2018-04-01,0,timoteo,6,6,1
2018-04-01,0,tiradentes,1,1,1
2018-04-01,0,toledo,10,10,1
2018-04-01,0,tombos,1,1,1
2018-04-01,0,torres,3,3,1
2018-04-01,0,torrinha,1,1,1
2018-04-01,0,tramandai,1,1,1
2018-04-01,0,trancoso,1,1,1
2018-04-01,0,travessao,1,1,1
2018-04-01,0,tremembe,3,3,1
2018-04-01,0,tres barras,1,1,1
2018-04-01,0,tres cachoeiras,1,1,1
2018-04-01,0,tres coracoes,3,3,1
2018-04-01,0,tres de maio,1,1,1
2018-04-01,0,tres fronteiras,1,1,1
2018-04-01,0,tres lagoas,3,3,1
2018-04-01,0,tres marias,1,1,1
2018-04-01,0,tres passos,1,1,1
2018-04-01,0,tres pontas,2,2,1
2018-04-01,0,tres rios,2,2,1
2018-04-01,0,triunfo,1,1,1
2018-04-01,0,tubarao,1,1,1
2018-04-01,0,tucunduva,1,1,1
2018-04-01,0,tucurui,2,2,1
2018-04-01,0,tupa,4,4,1
2018-04-01,0,tuparendi,1,1,1
2018-04-01,0,tupi paulista,1,1,1
2018-04-01,0,turvo,1,1,1
2018-04-01,0,tutoia,1,1,1
2018-04-01,0,uba,2,2,1
2018-04-01,0,ubaira,2,2,1
2018-04-01,0,ubatuba,5,5,1
2018-04-01,0,uberaba,14,14,1
2018-04-01,0,uberlandia,22,22,1
2018-04-01,0,ubirata,2,2,1
2018-04-01,0,uibai,1,1,1
2018-04-01,0,umuarama,1,1,1
2018-04-01,0,una,1,1,1
2018-04-01,0,unai,3,3,1
2018-04-01,0,urucuca,1,1,1
2018-04-01,0,uruguaiana,6,6,1
2018-04-01,0,urupa,1,1,1
2018-04-01,0,urupes,2,2,1
2018-04-01,0,urussanga,1,1,1
2018-04-01,0,urutai,1,1,1
2018-04-01,0,valao do barro,1,1,1
2018-04-01,0,valenca,2,2,1
2018-04-01,0,valente,1,1,1
2018-04-01,0,valinhos,12,12,1
2018-04-01,0,valparaiso,1,1,1
2018-04-01,0,vargem alta,2,2,1
2018-04-01,0,vargem grande paulista,2,2,1
2018-04-01,0,varginha,12,12,1
2018-04-01,0,varzea grande,2,2,1
2018-04-01,0,varzea paulista,4,4,1
2018-04-01,0,varzelandia,1,1,1
2018-04-01,0,vassouras,2,2,1
2018-04-01,0,venancio aires,1,1,1
2018-04-01,0,venda nova do imigrante,2,2,1
2018-04-01,0,vera cruz,1,1,1
2018-04-01,0,vera cruz do oeste,1,1,1
2018-04-01,0,veranopolis,1,1,1
2018-04-01,0,vespasiano,3,3,1
2018-04-01,0,viamao,1,1,1
2018-04-01,0,viana,2,2,1
2018-04-01,0,vicosa,8,8,1
2018-04-01,0,videira,4,4,1
2018-04-01,0,vila dos cabanos,1,1,1
2018-04-01,0,vila langaro,1,1,1
2018-04-01,0,vila muriqui,1,1,1
2018-04-01,0,vila valerio,1,1,1
2018-04-01,0,vila velha,25,25,1
2018-04-01,0,vinhedo,4,4,1
2018-04-01,0,virginia,1,1,1
2018-04-01,0,visconde do rio branco,2,2,1
2018-04-01,0,vitoria,26,26,1
2018-04-01,0,vitoria da conquista,8,8,1
2018-04-01,0,volta grande,1,1,1
2018-04-01,0,volta redonda,20,20,1
2018-04-01,0,votorantim,12,12,1
2018-04-01,0,votuporanga,4,4,1
2018-04-01,0,xapuri,1,1,1
2018-04-01,1,aguas lindas de goias,1,2,0.5
2018-04-01,1,avare,1,5,0.2
2018-04-01,1,barra do bugres,1,1,1
2018-04-01,1,belo horizonte,1,184,0.005434782608695652
2018-04-01,1,cariacica,1,11,0.090909090909090912
2018-04-01,1,caxias do sul,1,15,0.066666666666666666
2018-04-01,1,conchal,1,2,0.5
2018-04-01,1,cuiaba,1,21,0.047619047619047616
2018-04-01,1,ijui,1,3,0.33333333333333331
2018-04-01,1,jacarei,1,11,0.090909090909090912
2018-04-01,1,jundiai,1,43,0.023255813953488372
2018-04-01,1,juquitiba,1,1,1
2018-04-01,1,lages,1,7,0.14285714285714285
2018-04-01,1,luziania,1,4,0.25
2018-04-01,1,morrinhos,1,2,0.5
2018-04-01,1,pato branco,1,5,0.2
2018-04-01,1,presidente epitacio,1,2,0.5
2018-04-01,1,rio de janeiro,4,389,0.010282776349614395
2018-04-01,1,santa cruz da conceicao,1,1,1
2018-04-01,1,santa maria,1,12,0.083333333333333329
2018-04-01,1,santo antonio de posse,1,1,1
2018-04-01,1,sao jose,1,10,0.1
2018-04-01,1,sao paulo,10,1097,0.0091157702825888781
2018-04-01,1,saquarema,1,5,0.2
2018-04-01,1,sorocaba,1,42,0.023809523809523808
2018-04-01,1,uberlandia,1,22,0.045454545454545456
2018-04-01,1,vassouras,1,2,0.5
2018-04-01,2,apiuna,1,1,1
2018-04-01,2,campinas,1,98,0.01020408163265306
2018-04-01,2,entre rios de minas,1,2,0.5
2018-04-01,2,franco da rocha,1,8,0.125
2018-04-01,2,guaracai,1,1,1
2018-04-01,2,itaquaquecetuba,1,17,0.058823529411764705
2018-04-01,2,laranjeiras do sul,1,3,0.33333333333333331
2018-04-01,2,macae,1,22,0.045454545454545456
2018-04-01,2,recife,1,44,0.022727272727272728
2018-04-01,2,rio de janeiro,2,389,0.0051413881748071976
2018-04-01,2,sao luis do curu,1,2,0.5
2018-04-01,2,sao paulo,7,1097,0.0063810391978122152
2018-04-01,2,sorocaba,1,42,0.023809523809523808
2018-04-01,3,anapolis,1,9,0.1111111111111111
2018-04-01,3,colombo,1,7,0.14285714285714285
2018-04-01,3,florianopolis,1,39,0.02564102564102564
2018-04-01,3,guarulhos,1,71,0.014084507042253521
2018-04-01,3,itaquaquecetuba,1,17,0.058823529411764705
2018-04-01,3,itauna,1,2,0.5
2018-04-01,3,itu,1,14,0.071428571428571425
2018-04-01,3,londrina,1,28,0.035714285714285712
2018-04-01,3,niteroi,1,68,0.014705882352941176
2018-04-01,3,paranagua,1,4,0.25
2018-04-01,3,ponta grossa,1,14,0.071428571428571425
2018-04-01,3,sabara,1,6,0.16666666666666666
2018-04-01,3,sao paulo,4,1097,0.0036463081130355514
2018-04-01,4,blumenau,1,13,0.076923076923076927
2018-04-01,4,campinas,1,98,0.01020408163265306
2018-04-01,4,lages,1,7,0.14285714285714285
2018-04-01,4,mato verde,1,1,1
2018-04-01,4,sabara,1,6,0.16666666666666666
2018-04-01,4,sao bernardo do campo,1,74,0.013513513513513514
2018-04-01,4,sao paulo,3,1097,0.0027347310847766638
2018-05-01,0,abaetetuba,1,1,1
2018-05-01,0,abaiara,1,1,1
2018-05-01,0,abaira,1,1,1
2018-05-01,0,abare,1,1,1
2018-05-01,0,acajutiba,1,1,1
2018-05-01,0,acari,1,1,1
2018-05-01,0,adamantina,4,4,1
2018-05-01,0,adolfo,1,1,1
2018-05-01,0,afonso claudio,1,1,1
2018-05-01,0,agrolandia,1,1,1
2018-05-01,0,agua boa,2,2,1
2018-05-01,0,aguai,1,1,1
2018-05-01,0,aguas da prata,1,1,1
2018-05-01,0,aguas de lindoia,3,3,1
2018-05-01,0,aguas lindas de goias,4,4,1
2018-05-01,0,agudos,1,1,1
2018-05-01,0,ajuricaba,2,2,1
2018-05-01,0,alagoinhas,5,5,1
2018-05-01,0,alegrete,3,3,1
2018-05-01,0,alem paraiba,4,4,1
2018-05-01,0,alfenas,3,3,1
2018-05-01,0,alfredo chaves,1,1,1
2018-05-01,0,almirante tamandare,3,3,1
2018-05-01,0,alpinopolis,1,1,1
2018-05-01,0,alta floresta d'oeste,1,1,1
2018-05-01,0,altamira,1,1,1
2018-05-01,0,altamira do parana,1,1,1
2018-05-01,0,altinopolis,1,1,1
2018-05-01,0,alto rio doce,1,1,1
2018-05-01,0,alto taquari,1,1,1
2018-05-01,0,aluminio,2,2,1
2018-05-01,0,alvares machado,2,2,1
2018-05-01,0,alvaro de carvalho,1,1,1
2018-05-01,0,alvinopolis,1,1,1
2018-05-01,0,alvorada,3,3,1
2018-05-01,0,alvorada do norte,1,1,1
2018-05-01,0,americana,15,15,1
2018-05-01,0,americo brasiliense,1,1,1
2018-05-01,0,amparo,3,3,1
2018-05-01,0,ampere,1,1,1
2018-05-01,0,anadia,1,1,1
2018-05-01,0,ananindeua,6,6,1
2018-05-01,0,anapolis,12,12,1
2018-05-01,0,andira,1,1,1
2018-05-01,0,andradina,2,2,1
2018-05-01,0,angra dos reis,7,7,1
2018-05-01,0,anta,1,1,1
2018-05-01,0,aparecida,2,2,1
2018-05-01,0,aparecida de goiania,6,6,1
2018-05-01,0,apiaca,1,1,1
2018-05-01,0,apore,1,1,1
2018-05-01,0,apucarana,2,2,1
2018-05-01,0,apuiares,1,1,1
2018-05-01,0,aquidauana,1,1,1
2018-05-01,0,aracaju,3,3,1
2018-05-01,0,aracariguama,1,1,1
2018-05-01,0,aracatuba,10,10,1
2018-05-01,0,arace,1,1,1
2018-05-01,0,aracoiaba,1,1,1
2018-05-01,0,aracoiaba da serra,1,1,1
2018-05-01,0,aracruz,4,4,1
2018-05-01,0,araguaina,3,3,1
2018-05-01,0,araguana,1,1,1
2018-05-01,0,araguari,2,2,1
2018-05-01,0,arapiraca,2,2,1
2018-05-01,0,arapongas,1,1,1
2018-05-01,0,arapora,1,1,1
2018-05-01,0,ararangua,1,1,1
2018-05-01,0,araraquara,9,9,1
2018-05-01,0,araras,7,7,1
2018-05-01,0,araripina,1,1,1
2018-05-01,0,araruama,8,8,1
2018-05-01,0,araucaria,4,4,1
2018-05-01,0,araujos,1,1,1
2018-05-01,0,araxa,6,6,1
2018-05-01,0,arcos,1,1,1
2018-05-01,0,areado,1,1,1
2018-05-01,0,areal,1,1,1
2018-05-01,0,aripuana,2,2,1
2018-05-01,0,ariranha,1,1,1
2018-05-01,0,armacao dos buzios,4,4,1
2018-05-01,0,armazem,1,1,1
2018-05-01,0,arraial d'ajuda,1,1,1
2018-05-01,0,arraial do cabo,1,1,1
2018-05-01,0,arroio dos ratos,1,1,1
2018-05-01,0,arroio grande,2,2,1
2018-05-01,0,artur nogueira,1,1,1
2018-05-01,0,aruja,6,6,1
2018-05-01,0,assare,1,1,1
2018-05-01,0,assis,8,8,1
2018-05-01,0,atibaia,11,11,1
2018-05-01,0,auriflama,1,1,1
2018-05-01,0,avare,4,4,1
2018-05-01,0,bacabal,2,2,1
2018-05-01,0,bacuri,1,1,1
2018-05-01,0,baependi,1,1,1
2018-05-01,0,bage,4,4,1
2018-05-01,0,baixo guandu,1,1,1
2018-05-01,0,baldim,1,1,1
2018-05-01,0,balneario camboriu,8,8,1
2018-05-01,0,balneario gaivota,1,1,1
2018-05-01,0,balneario picarras,1,1,1
2018-05-01,0,bambui,2,2,1
2018-05-01,0,bandeira do sul,1,1,1
2018-05-01,0,bandeirantes,2,2,1
2018-05-01,0,barbacena,4,4,1
2018-05-01,0,barra,1,1,1
2018-05-01,0,barra bonita,3,3,1
2018-05-01,0,barra de sao francisco,2,2,1
2018-05-01,0,barra de sao joao,1,1,1
2018-05-01,0,barra do corda,1,1,1
2018-05-01,0,barra do pirai,1,1,1
2018-05-01,0,barra mansa,11,11,1
2018-05-01,0,barra velha,3,3,1
2018-05-01,0,barreiras,4,4,1
2018-05-01,0,barretos,3,3,1
2018-05-01,0,barroso,1,1,1
2018-05-01,0,barueri,32,32,1
2018-05-01,0,bastos,4,4,1
2018-05-01,0,bauru,14,14,1
2018-05-01,0,bebedouro,4,4,1
2018-05-01,0,bela vista,1,1,1
2018-05-01,0,bela vista de goias,1,1,1
2018-05-01,0,belem,23,23,1
2018-05-01,0,belford roxo,4,4,1
2018-05-01,0,belo horizonte,185,185,1
2018-05-01,0,belo oriente,1,1,1
2018-05-01,0,bento goncalves,5,5,1
2018-05-01,0,bertioga,2,2,1
2018-05-01,0,betim,20,20,1
2018-05-01,0,birigui,7,7,1
2018-05-01,0,biritiba-mirim,3,3,1
2018-05-01,0,biritinga,1,1,1
2018-05-01,0,bituruna,2,2,1
2018-05-01,0,blumenau,5,5,1
2018-05-01,0,boa esperanca,1,1,1
2018-05-01,0,boa esperanca do sul,2,2,1
2018-05-01,0,boa viagem,1,1,1
2018-05-01,0,bocaiuva,1,1,1
2018-05-01,0,bofete,1,1,1
2018-05-01,0,boituva,5,5,1
2018-05-01,0,bom conselho,1,1,1
2018-05-01,0,bom despacho,2,2,1
2018-05-01,0,bom jardim,1,1,1
2018-05-01,0,bom jesus,2,2,1
2018-05-01,0,bom jesus das selvas,1,1,1
2018-05-01,0,bom jesus do itabapoana,2,2,1
2018-05-01,0,bom jesus do norte,1,1,1
2018-05-01,0,bom jesus dos perdoes,1,1,1
2018-05-01,0,bombinhas,2,2,1
2018-05-01,0,bonfim,1,1,1
2018-05-01,0,bonito,1,1,1
2018-05-01,0,bora,1,1,1
2018-05-01,0,botucatu,3,3,1
2018-05-01,0,braco do norte,1,1,1
2018-05-01,0,braganca paulista,10,10,1
2018-05-01,0,brasilia,138,138,1
2018-05-01,0,brasilia de minas,1,1,1
2018-05-01,0,brumadinho,3,3,1
2018-05-01,0,brusque,4,4,1
2018-05-01,0,buri,1,1,1
2018-05-01,0,buritama,2,2,1
2018-05-01,0,buritirama,1,1,1
2018-05-01,0,buritizal,1,1,1
2018-05-01,0,cabo frio,7,7,1
2018-05-01,0,cabrobo,1,1,1
2018-05-01,0,cacador,5,5,1
2018-05-01,0,cacapava,8,8,1
2018-05-01,0,cacapava do sul,1,1,1
2018-05-01,0,cacequi,1,1,1
2018-05-01,0,cachoeira do sul,4,4,1
2018-05-01,0,cachoeiras de macacu,1,1,1
2018-05-01,0,cachoeirinha,6,6,1
2018-05-01,0,cachoeiro de itapemirim,7,7,1
2018-05-01,0,cacoal,4,4,1
2018-05-01,0,caconde,1,1,1
2018-05-01,0,cacule,1,1,1
2018-05-01,0,cafelandia,2,2,1
2018-05-01,0,caico,1,1,1
2018-05-01,0,caieiras,9,9,1
2018-05-01,0,cajamar,8,8,1
2018-05-01,0,cajapio,1,1,1
2018-05-01,0,cajuru,1,1,1
2018-05-01,0,caldas,1,1,1
2018-05-01,0,caldas novas,3,3,1
2018-05-01,0,camacan,1,1,1
2018-05-01,0,camacari,6,6,1
2018-05-01,0,camamu,1,1,1
2018-05-01,0,camaqua,1,1,1
2018-05-01,0,camaragibe,3,3,1
2018-05-01,0,cambe,1,1,1
2018-05-01,0,camboriu,1,1,1
2018-05-01,0,cambui,2,2,1
2018-05-01,0,campina do monte alegre,1,1,1
2018-05-01,0,campina grande,3,3,1
2018-05-01,0,campinas,99,99,1
2018-05-01,0,campinorte,1,1,1
2018-05-01,0,campo alegre,1,1,1
2018-05-01,0,campo belo,2,2,1
2018-05-01,0,campo bom,1,1,1
2018-05-01,0,campo formoso,3,3,1
2018-05-01,0,campo grande,30,30,1
2018-05-01,0,campo largo,4,4,1
2018-05-01,0,campo limpo paulista,3,3,1
2018-05-01,0,campo mourao,2,2,1
2018-05-01,0,campo novo do parecis,3,3,1
2018-05-01,0,campo verde,1,1,1
2018-05-01,0,campos borges,1,1,1
