first_order_month,months_since,product_category_name,n_cohort,n_active,retention_pct
2017-05-01,0,malas_acessorios,63,63,1
2017-05-01,0,market_place,21,21,1
2017-05-01,0,moveis_colchao_e_estofado,3,3,1
2017-05-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,9,9,1
2017-05-01,0,moveis_decoracao,213,213,1
2017-05-01,0,moveis_escritorio,41,41,1
2017-05-01,0,moveis_quarto,6,6,1
2017-05-01,0,moveis_sala,26,26,1
2017-05-01,0,papelaria,60,60,1
2017-05-01,0,pc_gamer,1,1,1
2017-05-01,0,perfumaria,131,131,1
2017-05-01,0,pet_shop,65,65,1
2017-05-01,0,relogios_presentes,120,120,1
2017-05-01,0,sinalizacao_e_seguranca,3,3,1
2017-05-01,0,tablets_impressao_imagem,7,7,1
2017-05-01,0,telefonia,194,194,1
2017-05-01,0,telefonia_fixa,9,9,1
2017-05-01,0,utilidades_domesticas,253,253,1
2017-05-01,1,beleza_saude,252,1,0.003968253968253968
2017-05-01,1,brinquedos,191,1,0.005235602094240838
2017-05-01,1,cama_mesa_banho,309,2,0.0064724919093851136
2017-05-01,1,consoles_games,26,1,0.038461538461538464
2017-05-01,1,cool_stuff,230,1,0.0043478260869565218
2017-05-01,1,eletronicos,58,1,0.017241379310344827
2017-05-01,1,esporte_lazer,251,2,0.00796812749003984
2017-05-01,1,fashion_bolsas_e_acessorios,84,2,0.023809523809523808
2017-05-01,1,moveis_sala,26,1,0.038461538461538464
2017-05-01,1,perfumaria,131,2,0.015267175572519083
2017-05-01,1,relogios_presentes,120,1,0.0083333333333333332
2017-05-01,1,telefonia,194,2,0.010309278350515464
2017-05-01,1,utilidades_domesticas,253,2,0.0079051383399209481
2017-05-01,2,beleza_saude,252,1,0.003968253968253968
2017-05-01,2,consoles_games,26,1,0.038461538461538464
2017-05-01,2,cool_stuff,230,1,0.0043478260869565218
2017-05-01,2,eletroportateis,16,1,0.0625
2017-05-01,2,esporte_lazer,251,4,0.015936254980079681
2017-05-01,2,fashion_bolsas_e_acessorios,84,2,0.023809523809523808
2017-05-01,2,ferramentas_jardim,121,1,0.0082644628099173556
2017-05-01,2,informatica_acessorios,250,1,0.004
2017-05-01,2,moveis_decoracao,213,1,0.0046948356807511738
2017-05-01,2,moveis_escritorio,41,1,0.024390243902439025
2017-05-01,2,perfumaria,131,2,0.015267175572519083
2017-05-01,2,pet_shop,65,1,0.015384615384615385
2017-05-01,2,telefonia,194,1,0.0051546391752577319
2017-05-01,2,utilidades_domesticas,253,1,0.003952569169960474
2017-05-01,3,bebes,94,1,0.010638297872340425
2017-05-01,3,beleza_saude,252,1,0.003968253968253968
2017-05-01,3,brinquedos,191,1,0.005235602094240838
2017-05-01,3,cama_mesa_banho,309,1,0.0032362459546925568
2017-05-01,3,eletrodomesticos,24,1,0.041666666666666664
2017-05-01,3,esporte_lazer,251,3,0.011952191235059761
2017-05-01,3,fashion_bolsas_e_acessorios,84,1,0.011904761904761904
2017-05-01,3,informatica_acessorios,250,1,0.004
2017-05-01,3,malas_acessorios,63,1,0.015873015873015872
2017-05-01,3,pet_shop,65,1,0.015384615384615385
2017-05-01,4,beleza_saude,252,1,0.003968253968253968
2017-05-01,4,brinquedos,191,1,0.005235602094240838
2017-05-01,4,cool_stuff,230,1,0.0043478260869565218
2017-05-01,4,esporte_lazer,251,3,0.011952191235059761
2017-05-01,4,ferramentas_jardim,121,1,0.0082644628099173556
2017-05-01,4,moveis_decoracao,213,1,0.0046948356807511738
2017-05-01,4,moveis_escritorio,41,1,0.024390243902439025
2017-05-01,4,utilidades_domesticas,253,2,0.0079051383399209481
2017-05-01,5,beleza_saude,252,2,0.0079365079365079361
2017-05-01,5,consoles_games,26,1,0.038461538461538464
2017-05-01,5,cool_stuff,230,2,0.0086956521739130436
2017-05-01,5,esporte_lazer,251,4,0.015936254980079681
2017-05-01,5,fashion_bolsas_e_acessorios,84,1,0.011904761904761904
2017-05-01,5,moveis_decoracao,213,1,0.0046948356807511738
2017-05-01,5,pet_shop,65,1,0.015384615384615385
2017-05-01,5,telefonia,194,1,0.0051546391752577319
2017-05-01,5,utilidades_domesticas,253,1,0.003952569169960474
2017-05-01,6,alimentos_bebidas,10,1,0.1
2017-05-01,6,beleza_saude,252,4,0.015873015873015872
2017-05-01,6,brinquedos,191,1,0.005235602094240838
2017-05-01,6,cama_mesa_banho,309,2,0.0064724919093851136
2017-05-01,6,esporte_lazer,251,1,0.00398406374501992
2017-05-01,6,fashion_bolsas_e_acessorios,84,2,0.023809523809523808
2017-05-01,6,ferramentas_jardim,121,1,0.0082644628099173556
2017-05-01,6,telefonia,194,1,0.0051546391752577319
2017-05-01,6,utilidades_domesticas,253,1,0.003952569169960474
2017-05-01,7,automotivo,98,1,0.01020408163265306
2017-05-01,7,beleza_saude,252,1,0.003968253968253968
2017-05-01,7,cama_mesa_banho,309,1,0.0032362459546925568
2017-05-01,7,esporte_lazer,251,2,0.00796812749003984
2017-05-01,7,informatica_acessorios,250,1,0.004
2017-05-01,8,beleza_saude,252,2,0.0079365079365079361
2017-05-01,8,cool_stuff,230,1,0.0043478260869565218
2017-05-01,8,fashion_bolsas_e_acessorios,84,1,0.011904761904761904
2017-05-01,8,ferramentas_jardim,121,1,0.0082644628099173556
2017-05-01,8,informatica_acessorios,250,1,0.004
2017-05-01,8,moveis_decoracao,213,1,0.0046948356807511738
2017-05-01,8,telefonia,194,1,0.0051546391752577319
2017-05-01,8,utilidades_domesticas,253,1,0.003952569169960474
2017-05-01,9,bebidas,1,1,1
2017-05-01,9,beleza_saude,252,1,0.003968253968253968
2017-05-01,9,cama_mesa_banho,309,2,0.0064724919093851136
2017-05-01,9,construcao_ferramentas_construcao,1,1,1
2017-05-01,9,cool_stuff,230,2,0.0086956521739130436
2017-05-01,9,ferramentas_jardim,121,1,0.0082644628099173556
2017-05-01,9,papelaria,60,1,0.016666666666666666
2017-05-01,9,pc_gamer,1,1,1
2017-05-01,9,utilidades_domesticas,253,1,0.003952569169960474
2017-05-01,10,bebes,94,1,0.010638297872340425
2017-05-01,10,cama_mesa_banho,309,4,0.012944983818770227
2017-05-01,10,construcao_ferramentas_construcao,1,1,1
2017-05-01,10,eletronicos,58,1,0.017241379310344827
2017-05-01,10,fashion_bolsas_e_acessorios,84,2,0.023809523809523808
2017-05-01,11,automotivo,98,1,0.01020408163265306
2017-05-01,11,beleza_saude,252,1,0.003968253968253968
2017-05-01,11,cama_mesa_banho,309,2,0.0064724919093851136
2017-05-01,11,eletrodomesticos,24,1,0.041666666666666664
2017-05-01,11,informatica_acessorios,250,2,0.008
2017-05-01,11,livros_interesse_geral,19,1,0.052631578947368418
2017-05-01,11,moveis_cozinha_area_de_servico_jantar_e_jardim,9,1,0.1111111111111111
2017-05-01,11,moveis_decoracao,213,2,0.0093896713615023476
2017-05-01,12,automotivo,98,1,0.01020408163265306
2017-05-01,12,brinquedos,191,1,0.005235602094240838
2017-05-01,12,cama_mesa_banho,309,2,0.0064724919093851136
2017-05-01,12,esporte_lazer,251,1,0.00398406374501992
2017-05-01,12,informatica_acessorios,250,1,0.004
2017-05-01,12,relogios_presentes,120,1,0.0083333333333333332
2017-05-01,12,utilidades_domesticas,253,2,0.0079051383399209481
2017-05-01,13,esporte_lazer,251,1,0.00398406374501992
2017-05-01,14,automotivo,98,1,0.01020408163265306
2017-05-01,14,cama_mesa_banho,309,2,0.0064724919093851136
2017-05-01,14,esporte_lazer,251,2,0.00796812749003984
2017-05-01,14,fashion_bolsas_e_acessorios,84,1,0.011904761904761904
2017-05-01,14,telefonia,194,1,0.0051546391752577319
2017-05-01,14,utilidades_domesticas,253,1,0.003952569169960474
2017-05-01,15,artes,6,1,0.16666666666666666
2017-05-01,15,cama_mesa_banho,309,3,0.0097087378640776691
2017-05-01,15,construcao_ferramentas_ferramentas,2,1,0.5
2017-05-01,15,esporte_lazer,251,1,0.00398406374501992
2017-05-01,15,fashion_bolsas_e_acessorios,84,2,0.023809523809523808
2017-05-01,15,relogios_presentes,120,1,0.0083333333333333332
2017-05-01,15,utilidades_domesticas,253,2,0.0079051383399209481
2017-06-01,0,agro_industria_e_comercio,1,1,1
2017-06-01,0,alimentos,1,1,1
2017-06-01,0,alimentos_bebidas,2,2,1
2017-06-01,0,artes,4,4,1
2017-06-01,0,artigos_de_natal,2,2,1
2017-06-01,0,audio,11,11,1
2017-06-01,0,automotivo,99,99,1
2017-06-01,0,bebes,72,72,1
2017-06-01,0,bebidas,1,1,1
2017-06-01,0,beleza_saude,223,223,1
2017-06-01,0,brinquedos,149,149,1
2017-06-01,0,cama_mesa_banho,303,303,1
2017-06-01,0,casa_conforto,17,17,1
2017-06-01,0,casa_conforto_2,1,1,1
2017-06-01,0,casa_construcao,4,4,1
2017-06-01,0,cine_foto,1,1,1
2017-06-01,0,climatizacao,9,9,1
2017-06-01,0,consoles_games,25,25,1
2017-06-01,0,construcao_ferramentas_construcao,4,4,1
2017-06-01,0,construcao_ferramentas_jardim,3,3,1
2017-06-01,0,cool_stuff,194,194,1
2017-06-01,0,dvds_blu_ray,4,4,1
2017-06-01,0,eletrodomesticos,37,37,1
2017-06-01,0,eletrodomesticos_2,6,6,1
2017-06-01,0,eletronicos,38,38,1
2017-06-01,0,eletroportateis,23,23,1
2017-06-01,0,esporte_lazer,236,236,1
2017-06-01,0,fashion_bolsas_e_acessorios,71,71,1
2017-06-01,0,fashion_calcados,15,15,1
2017-06-01,0,fashion_esporte,5,5,1
2017-06-01,0,fashion_roupa_feminina,3,3,1
2017-06-01,0,fashion_roupa_infanto_juvenil,1,1,1
2017-06-01,0,fashion_roupa_masculina,7,7,1
2017-06-01,0,fashion_underwear_e_moda_praia,1,1,1
2017-06-01,0,ferramentas_jardim,96,96,1
2017-06-01,0,industria_comercio_e_negocios,2,2,1
2017-06-01,0,informatica_acessorios,208,208,1
2017-06-01,0,instrumentos_musicais,17,17,1
2017-06-01,0,livros_importados,1,1,1
2017-06-01,0,livros_interesse_geral,19,19,1
2017-06-01,0,livros_tecnicos,2,2,1
2017-06-01,0,malas_acessorios,59,59,1
2017-06-01,0,market_place,14,14,1
2017-06-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,4,4,1
2017-06-01,0,moveis_decoracao,175,175,1
2017-06-01,0,moveis_escritorio,45,45,1
2017-06-01,0,moveis_quarto,2,2,1
2017-06-01,0,moveis_sala,11,11,1
2017-06-01,0,musica,4,4,1
2017-06-01,0,papelaria,37,37,1
2017-06-01,0,pc_gamer,1,1,1
2017-06-01,0,perfumaria,134,134,1
2017-06-01,0,pet_shop,60,60,1
2017-06-01,0,portateis_casa_forno_e_cafe,1,1,1
2017-06-01,0,relogios_presentes,110,110,1
2017-06-01,0,sinalizacao_e_seguranca,1,1,1
2017-06-01,0,tablets_impressao_imagem,6,6,1
2017-06-01,0,telefonia,145,145,1
2017-06-01,0,telefonia_fixa,12,12,1
2017-06-01,0,utilidades_domesticas,274,274,1
2017-06-01,1,automotivo,99,1,0.010101010101010102
2017-06-01,1,bebes,72,1,0.013888888888888888
2017-06-01,1,beleza_saude,223,2,0.0089686098654708519
2017-06-01,1,brinquedos,149,1,0.0067114093959731542
2017-06-01,1,cama_mesa_banho,303,1,0.0033003300330033004
2017-06-01,1,eletrodomesticos,37,1,0.027027027027027029
2017-06-01,1,esporte_lazer,236,4,0.016949152542372881
2017-06-01,1,informatica_acessorios,208,1,0.004807692307692308
2017-06-01,1,instrumentos_musicais,17,1,0.058823529411764705
2017-06-01,1,malas_acessorios,59,1,0.016949152542372881
2017-06-01,1,utilidades_domesticas,274,1,0.0036496350364963502
2017-06-01,2,agro_industria_e_comercio,1,1,1
2017-06-01,2,alimentos,1,1,1
2017-06-01,2,alimentos_bebidas,2,1,0.5
2017-06-01,2,beleza_saude,223,1,0.0044843049327354259
2017-06-01,2,cama_mesa_banho,303,1,0.0033003300330033004
2017-06-01,2,esporte_lazer,236,3,0.012711864406779662
2017-06-01,2,informatica_acessorios,208,2,0.0096153846153846159
2017-06-01,2,telefonia,145,1,0.0068965517241379309
2017-06-01,2,utilidades_domesticas,274,1,0.0036496350364963502
2017-06-01,3,automotivo,99,1,0.010101010101010102
2017-06-01,3,beleza_saude,223,1,0.0044843049327354259
2017-06-01,3,cama_mesa_banho,303,1,0.0033003300330033004
2017-06-01,3,esporte_lazer,236,2,0.00847457627118644
2017-06-01,3,fashion_bolsas_e_acessorios,71,2,0.028169014084507043
2017-06-01,3,fashion_underwear_e_moda_praia,1,1,1
2017-06-01,3,moveis_decoracao,175,3,0.017142857142857144
2017-06-01,3,perfumaria,134,1,0.007462686567164179
2017-06-01,4,alimentos,1,1,1
2017-06-01,4,brinquedos,149,1,0.0067114093959731542
2017-06-01,4,consoles_games,25,1,0.04
2017-06-01,4,informatica_acessorios,208,1,0.004807692307692308
2017-06-01,4,malas_acessorios,59,1,0.016949152542372881
2017-06-01,4,relogios_presentes,110,2,0.018181818181818181
2017-06-01,4,telefonia,145,1,0.0068965517241379309
2017-06-01,5,beleza_saude,223,1,0.0044843049327354259
2017-06-01,5,brinquedos,149,1,0.0067114093959731542
2017-06-01,5,cama_mesa_banho,303,2,0.0066006600660066007
2017-06-01,5,esporte_lazer,236,1,0.00423728813559322
2017-06-01,5,informatica_acessorios,208,2,0.0096153846153846159
2017-06-01,5,moveis_decoracao,175,1,0.0057142857142857143
2017-06-01,5,papelaria,37,1,0.027027027027027029
2017-06-01,5,perfumaria,134,1,0.007462686567164179
2017-06-01,5,pet_shop,60,1,0.016666666666666666
2017-06-01,6,bebidas,1,1,1
2017-06-01,6,beleza_saude,223,1,0.0044843049327354259
2017-06-01,6,brinquedos,149,1,0.0067114093959731542
2017-06-01,6,cama_mesa_banho,303,1,0.0033003300330033004
2017-06-01,6,cool_stuff,194,1,0.0051546391752577319
2017-06-01,6,esporte_lazer,236,1,0.00423728813559322
2017-06-01,6,fashion_bolsas_e_acessorios,71,1,0.014084507042253521
2017-06-01,6,informatica_acessorios,208,2,0.0096153846153846159
2017-06-01,6,moveis_decoracao,175,1,0.0057142857142857143
2017-06-01,6,relogios_presentes,110,1,0.00909090909090909
2017-06-01,7,bebes,72,1,0.013888888888888888
2017-06-01,7,esporte_lazer,236,2,0.00847457627118644
2017-06-01,7,ferramentas_jardim,96,2,0.020833333333333332
2017-06-01,7,telefonia,145,1,0.0068965517241379309
2017-06-01,7,utilidades_domesticas,274,1,0.0036496350364963502
2017-06-01,8,automotivo,99,1,0.010101010101010102
2017-06-01,8,beleza_saude,223,1,0.0044843049327354259
2017-06-01,8,esporte_lazer,236,1,0.00423728813559322
2017-06-01,8,moveis_escritorio,45,1,0.022222222222222223
2017-06-01,9,automotivo,99,1,0.010101010101010102
2017-06-01,9,cama_mesa_banho,303,3,0.0099009900990099011
2017-06-01,9,moveis_decoracao,175,1,0.0057142857142857143
2017-06-01,9,relogios_presentes,110,1,0.00909090909090909
2017-06-01,10,brinquedos,149,1,0.0067114093959731542
2017-06-01,10,cama_mesa_banho,303,1,0.0033003300330033004
2017-06-01,10,construcao_ferramentas_construcao,4,1,0.25
2017-06-01,10,cool_stuff,194,1,0.0051546391752577319
2017-06-01,10,esporte_lazer,236,1,0.00423728813559322
2017-06-01,10,instrumentos_musicais,17,1,0.058823529411764705
2017-06-01,10,moveis_decoracao,175,1,0.0057142857142857143
2017-06-01,10,papelaria,37,1,0.027027027027027029
2017-06-01,10,perfumaria,134,1,0.007462686567164179
2017-06-01,10,utilidades_domesticas,274,1,0.0036496350364963502
2017-06-01,11,bebes,72,1,0.013888888888888888
2017-06-01,11,beleza_saude,223,2,0.0089686098654708519
2017-06-01,11,construcao_ferramentas_construcao,4,1,0.25
2017-06-01,11,esporte_lazer,236,1,0.00423728813559322
2017-06-01,11,fashion_bolsas_e_acessorios,71,1,0.014084507042253521
2017-06-01,11,informatica_acessorios,208,2,0.0096153846153846159
2017-06-01,11,telefonia,145,1,0.0068965517241379309
2017-06-01,11,utilidades_domesticas,274,1,0.0036496350364963502
2017-06-01,12,artigos_de_natal,2,1,0.5
2017-06-01,12,esporte_lazer,236,1,0.00423728813559322
2017-06-01,12,malas_acessorios,59,1,0.016949152542372881
2017-06-01,12,moveis_escritorio,45,1,0.022222222222222223
2017-06-01,12,telefonia,145,1,0.0068965517241379309
2017-06-01,13,cama_mesa_banho,303,1,0.0033003300330033004
2017-06-01,13,ferramentas_jardim,96,1,0.010416666666666666
2017-06-01,13,relogios_presentes,110,2,0.018181818181818181
2017-06-01,14,eletrodomesticos_2,6,1,0.16666666666666666
2017-06-01,14,relogios_presentes,110,3,0.027272727272727271
2017-06-01,14,utilidades_domesticas,274,2,0.0072992700729927005
2017-07-01,0,agro_industria_e_comercio,1,1,1
2017-07-01,0,alimentos,6,6,1
2017-07-01,0,alimentos_bebidas,7,7,1
2017-07-01,0,artes,3,3,1
2017-07-01,0,artes_e_artesanato,1,1,1
2017-07-01,0,artigos_de_festas,1,1,1
2017-07-01,0,artigos_de_natal,2,2,1
2017-07-01,0,audio,6,6,1
2017-07-01,0,automotivo,99,99,1
2017-07-01,0,bebes,120,120,1
2017-07-01,0,bebidas,2,2,1
2017-07-01,0,beleza_saude,257,257,1
2017-07-01,0,brinquedos,196,196,1
2017-07-01,0,cama_mesa_banho,490,490,1
2017-07-01,0,casa_conforto,36,36,1
2017-07-01,0,casa_conforto_2,1,1,1
2017-07-01,0,casa_construcao,1,1,1
2017-07-01,0,cds_dvds_musicais,4,4,1
2017-07-01,0,climatizacao,4,4,1
2017-07-01,0,consoles_games,44,44,1
2017-07-01,0,construcao_ferramentas_construcao,5,5,1
2017-07-01,0,construcao_ferramentas_iluminacao,1,1,1
2017-07-01,0,construcao_ferramentas_jardim,7,7,1
2017-07-01,0,cool_stuff,219,219,1
2017-07-01,0,dvds_blu_ray,3,3,1
2017-07-01,0,eletrodomesticos,35,35,1
2017-07-01,0,eletrodomesticos_2,7,7,1
2017-07-01,0,eletronicos,84,84,1
2017-07-01,0,eletroportateis,29,29,1
2017-07-01,0,esporte_lazer,305,305,1
2017-07-01,0,fashion_bolsas_e_acessorios,77,77,1
2017-07-01,0,fashion_calcados,18,18,1
2017-07-01,0,fashion_esporte,1,1,1
2017-07-01,0,fashion_roupa_feminina,4,4,1
2017-07-01,0,fashion_roupa_masculina,8,8,1
2017-07-01,0,fashion_underwear_e_moda_praia,3,3,1
2017-07-01,0,ferramentas_jardim,152,152,1
2017-07-01,0,industria_comercio_e_negocios,2,2,1
2017-07-01,0,informatica_acessorios,265,265,1
2017-07-01,0,instrumentos_musicais,25,25,1
2017-07-01,0,la_cuisine,4,4,1
2017-07-01,0,livros_interesse_geral,12,12,1
2017-07-01,0,livros_tecnicos,2,2,1
2017-07-01,0,malas_acessorios,71,71,1
2017-07-01,0,market_place,13,13,1
2017-07-01,0,moveis_colchao_e_estofado,1,1,1
2017-07-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,9,9,1
2017-07-01,0,moveis_decoracao,242,242,1
2017-07-01,0,moveis_escritorio,95,95,1
2017-07-01,0,moveis_quarto,4,4,1
2017-07-01,0,moveis_sala,26,26,1
2017-07-01,0,musica,1,1,1
2017-07-01,0,papelaria,72,72,1
2017-07-01,0,perfumaria,110,110,1
2017-07-01,0,pet_shop,68,68,1
2017-07-01,0,relogios_presentes,150,150,1
2017-07-01,0,sinalizacao_e_seguranca,4,4,1
2017-07-01,0,tablets_impressao_imagem,1,1,1
2017-07-01,0,telefonia,133,133,1
2017-07-01,0,telefonia_fixa,8,8,1
2017-07-01,0,utilidades_domesticas,216,216,1
2017-07-01,1,automotivo,99,1,0.010101010101010102
2017-07-01,1,beleza_saude,257,2,0.0077821011673151752
2017-07-01,1,brinquedos,196,2,0.01020408163265306
2017-07-01,1,cama_mesa_banho,490,3,0.0061224489795918364
2017-07-01,1,cool_stuff,219,2,0.0091324200913242
2017-07-01,1,eletrodomesticos,35,1,0.028571428571428571
2017-07-01,1,eletronicos,84,1,0.011904761904761904
2017-07-01,1,fashion_calcados,18,1,0.055555555555555552
2017-07-01,1,informatica_acessorios,265,2,0.0075471698113207548
2017-07-01,1,moveis_decoracao,242,4,0.016528925619834711
2017-07-01,1,moveis_escritorio,95,1,0.010526315789473684
2017-07-01,1,perfumaria,110,1,0.00909090909090909
2017-07-01,1,pet_shop,68,1,0.014705882352941176
2017-07-01,1,utilidades_domesticas,216,1,0.0046296296296296294
2017-07-01,2,automotivo,99,1,0.010101010101010102
2017-07-01,2,bebes,120,2,0.016666666666666666
2017-07-01,2,beleza_saude,257,1,0.0038910505836575876
2017-07-01,2,brinquedos,196,2,0.01020408163265306
2017-07-01,2,esporte_lazer,305,1,0.0032786885245901639
2017-07-01,2,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,2,pet_shop,68,1,0.014705882352941176
2017-07-01,2,relogios_presentes,150,3,0.02
2017-07-01,2,telefonia,133,1,0.0075187969924812026
2017-07-01,2,utilidades_domesticas,216,1,0.0046296296296296294
2017-07-01,3,beleza_saude,257,1,0.0038910505836575876
2017-07-01,3,brinquedos,196,2,0.01020408163265306
2017-07-01,3,cama_mesa_banho,490,1,0.0020408163265306124
2017-07-01,3,casa_construcao,1,1,1
2017-07-01,3,esporte_lazer,305,2,0.0065573770491803279
2017-07-01,3,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,3,telefonia,133,1,0.0075187969924812026
2017-07-01,3,utilidades_domesticas,216,1,0.0046296296296296294
2017-07-01,4,brinquedos,196,1,0.00510204081632653
2017-07-01,4,cama_mesa_banho,490,4,0.00816326530612245
2017-07-01,4,esporte_lazer,305,1,0.0032786885245901639
2017-07-01,4,fashion_bolsas_e_acessorios,77,1,0.012987012987012988
2017-07-01,4,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,4,relogios_presentes,150,1,0.0066666666666666671
2017-07-01,4,utilidades_domesticas,216,2,0.0092592592592592587
2017-07-01,5,cama_mesa_banho,490,3,0.0061224489795918364
2017-07-01,5,cool_stuff,219,1,0.0045662100456621
2017-07-01,5,ferramentas_jardim,152,1,0.0065789473684210523
2017-07-01,5,moveis_escritorio,95,1,0.010526315789473684
2017-07-01,5,perfumaria,110,2,0.018181818181818181
2017-07-01,6,bebes,120,1,0.0083333333333333332
2017-07-01,6,cama_mesa_banho,490,1,0.0020408163265306124
2017-07-01,6,construcao_ferramentas_construcao,5,1,0.2
2017-07-01,6,eletronicos,84,1,0.011904761904761904
2017-07-01,6,esporte_lazer,305,1,0.0032786885245901639
2017-07-01,6,industria_comercio_e_negocios,2,1,0.5
2017-07-01,6,malas_acessorios,71,1,0.014084507042253521
2017-07-01,6,papelaria,72,1,0.013888888888888888
2017-07-01,6,relogios_presentes,150,3,0.02
2017-07-01,6,telefonia,133,1,0.0075187969924812026
2017-07-01,7,cama_mesa_banho,490,1,0.0020408163265306124
2017-07-01,7,eletronicos,84,1,0.011904761904761904
2017-07-01,7,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,7,telefonia,133,1,0.0075187969924812026
2017-07-01,8,artigos_de_festas,1,1,1
2017-07-01,8,bebes,120,1,0.0083333333333333332
2017-07-01,8,beleza_saude,257,1,0.0038910505836575876
2017-07-01,8,cama_mesa_banho,490,1,0.0020408163265306124
2017-07-01,8,ferramentas_jardim,152,1,0.0065789473684210523
2017-07-01,8,moveis_decoracao,242,2,0.0082644628099173556
2017-07-01,9,brinquedos,196,1,0.00510204081632653
2017-07-01,9,cama_mesa_banho,490,2,0.0040816326530612249
2017-07-01,9,climatizacao,4,1,0.25
2017-07-01,9,eletrodomesticos,35,1,0.028571428571428571
2017-07-01,9,fashion_bolsas_e_acessorios,77,2,0.025974025974025976
2017-07-01,9,moveis_decoracao,242,1,0.0041322314049586778
2017-07-01,9,relogios_presentes,150,2,0.013333333333333334
2017-07-01,10,casa_conforto,36,1,0.027777777777777776
2017-07-01,10,eletrodomesticos,35,1,0.028571428571428571
2017-07-01,10,esporte_lazer,305,1,0.0032786885245901639
2017-07-01,10,ferramentas_jardim,152,2,0.013157894736842105
2017-07-01,10,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,10,moveis_decoracao,242,1,0.0041322314049586778
2017-07-01,10,perfumaria,110,1,0.00909090909090909
2017-07-01,10,telefonia,133,1,0.0075187969924812026
2017-07-01,10,utilidades_domesticas,216,1,0.0046296296296296294
2017-07-01,11,automotivo,99,1,0.010101010101010102
2017-07-01,11,beleza_saude,257,1,0.0038910505836575876
2017-07-01,11,brinquedos,196,1,0.00510204081632653
2017-07-01,11,cama_mesa_banho,490,6,0.012244897959183673
2017-07-01,11,esporte_lazer,305,1,0.0032786885245901639
2017-07-01,11,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,11,pet_shop,68,1,0.014705882352941176
2017-07-01,12,automotivo,99,1,0.010101010101010102
2017-07-01,12,bebidas,2,1,0.5
2017-07-01,12,construcao_ferramentas_construcao,5,1,0.2
2017-07-01,12,esporte_lazer,305,1,0.0032786885245901639
2017-07-01,12,informatica_acessorios,265,1,0.0037735849056603774
2017-07-01,13,audio,6,1,0.16666666666666666
2017-07-01,13,brinquedos,196,1,0.00510204081632653
2017-07-01,13,cama_mesa_banho,490,2,0.0040816326530612249
2017-07-01,13,fashion_bolsas_e_acessorios,77,1,0.012987012987012988
2017-07-01,13,perfumaria,110,2,0.018181818181818181
2017-07-01,13,pet_shop,68,1,0.014705882352941176
2017-07-01,13,relogios_presentes,150,1,0.0066666666666666671
2017-08-01,0,alimentos,7,7,1
2017-08-01,0,alimentos_bebidas,11,11,1
2017-08-01,0,artes,4,4,1
2017-08-01,0,artigos_de_natal,1,1,1
2017-08-01,0,audio,7,7,1
2017-08-01,0,automotivo,126,126,1
2017-08-01,0,bebes,119,119,1
2017-08-01,0,bebidas,2,2,1
2017-08-01,0,beleza_saude,326,326,1
2017-08-01,0,brinquedos,164,164,1
2017-08-01,0,cama_mesa_banho,427,427,1
2017-08-01,0,casa_conforto,24,24,1
2017-08-01,0,casa_conforto_2,2,2,1
2017-08-01,0,casa_construcao,1,1,1
2017-08-01,0,cds_dvds_musicais,2,2,1
2017-08-01,0,climatizacao,12,12,1
2017-08-01,0,consoles_games,79,79,1
2017-08-01,0,construcao_ferramentas_construcao,6,6,1
2017-08-01,0,construcao_ferramentas_iluminacao,2,2,1
2017-08-01,0,construcao_ferramentas_jardim,7,7,1
2017-08-01,0,construcao_ferramentas_seguranca,1,1,1
2017-08-01,0,cool_stuff,231,231,1
2017-08-01,0,dvds_blu_ray,6,6,1
2017-08-01,0,eletrodomesticos,36,36,1
2017-08-01,0,eletrodomesticos_2,13,13,1
2017-08-01,0,eletronicos,50,50,1
2017-08-01,0,eletroportateis,32,32,1
2017-08-01,0,esporte_lazer,361,361,1
2017-08-01,0,fashion_bolsas_e_acessorios,82,82,1
2017-08-01,0,fashion_calcados,17,17,1
2017-08-01,0,fashion_esporte,2,2,1
2017-08-01,0,fashion_roupa_feminina,4,4,1
2017-08-01,0,fashion_roupa_masculina,12,12,1
2017-08-01,0,fashion_underwear_e_moda_praia,13,13,1
2017-08-01,0,ferramentas_jardim,193,193,1
2017-08-01,0,industria_comercio_e_negocios,3,3,1
2017-08-01,0,informatica_acessorios,283,283,1
2017-08-01,0,instrumentos_musicais,23,23,1
2017-08-01,0,la_cuisine,2,2,1
2017-08-01,0,livros_importados,1,1,1
2017-08-01,0,livros_interesse_geral,26,26,1
2017-08-01,0,livros_tecnicos,9,9,1
2017-08-01,0,malas_acessorios,56,56,1
2017-08-01,0,market_place,22,22,1
2017-08-01,0,moveis_colchao_e_estofado,2,2,1
2017-08-01,0,moveis_cozinha_area_de_servico_jantar_e_jardim,7,7,1
2017-08-01,0,moveis_decoracao,314,314,1
2017-08-01,0,moveis_escritorio,45,45,1
